name,developer,percent_positive,num_reviews,multiplayer,mature
SpaceEngine,Vladimir Romanyuk,96.0,699.0,False,False
Cyberpunk 2077,CD PROJEKT RED,88.0,118.0,False,True
Dying Light Enhanced Edition,Techland,82.0,201.0,True,False
Divinity: Original Sin 2 - Definitive Edition,Larian Studios,94.0,41391.0,True,False
Risk of Rain 2,Hopoo Games,94.0,16312.0,True,False
Team Fortress 2,Valve,93.0,553458.0,True,True
House Flipper,Empyrean,78.0,8863.0,False,False
Trover Saves the Universe,"Squanch Games, Inc.",87.0,389.0,False,True
Beat Saber,Beat Games,93.0,12027.0,False,False
War Thunder,Gaijin Entertainment,78.0,107537.0,True,False
Dead by Daylight,Behaviour Digital Inc.,76.0,138492.0,True,True
Dying Light,Techland,92.0,61962.0,True,False
Borderlands: The Pre-Sequel,"2K Australia,Gearbox Software,Aspyr (Mac),Aspyr (Linux)",80.0,13436.0,False,False
BATTALION 1944,Bulkhead Interactive,57.0,8984.0,True,False
Cities: Skylines,Colossal Order Ltd.,91.0,55276.0,False,False
Stellaris,Paradox Development Studio,77.0,33954.0,True,False
American Truck Simulator,SCS Software,92.0,21177.0,False,False
Sid Meier’s Civilization® VI,"Firaxis Games,Aspyr (Mac),Aspyr (Linux)",67.0,38130.0,True,False
DARK SOULS™: REMASTERED,QLOC,67.0,10266.0,True,False
Total War: WARHAMMER II,"CREATIVE ASSEMBLY,Feral Interactive (Mac),Feral Interactive (Linux)",85.0,15312.0,True,False
Hell Let Loose,Black Matter Pty Ltd,72.0,1375.0,True,True
Black Desert Online,Pearl Abyss,64.0,14413.0,True,False
Fallout 4: Game of the Year Edition,Bethesda Game Studios,62.0,2317.0,False,False
The Elder Scrolls V: Skyrim Special Edition,Bethesda Game Studios,83.0,14443.0,False,True
Fallout 4,Bethesda Game Studios,70.0,90387.0,False,False
Rust,Facepunch Studios,80.0,206811.0,True,True
Grand Theft Auto V,Rockstar North,70.0,407706.0,True,True
Warframe,Digital Extremes,91.0,250319.0,True,True
MORDHAU,Triternion,73.0,18127.0,True,True
The Witcher® 3: Wild Hunt,CD PROJEKT RED,97.0,189538.0,False,True
Total War: THREE KINGDOMS,"CREATIVE ASSEMBLY,Feral Interactive (Mac),Feral Interactive (Linux)",83.0,13902.0,True,True
Rocket League®,"Psyonix, Inc.",91.0,188275.0,True,False
FINAL FANTASY XIV Online,Square Enix,81.0,10916.0,True,False
Borderlands 2,"Gearbox Software,Aspyr (Mac),Aspyr (Linux)",96.0,95522.0,False,False
DARK SOULS™ III,"FromSoftware, Inc.",90.0,72726.0,True,False
Tom Clancy's Rainbow Six® Siege,Ubisoft Montreal,81.0,248689.0,True,False
The Witcher 3: Wild Hunt - Game of the Year Edition,CD PROJEKT RED,98.0,2582.0,False,False
Path of Exile,Grinding Gear Games,91.0,78960.0,True,True
Dota 2,Valve,85.0,1015.0,True,False
DARK SOULS III Deluxe Edition,"FromSoftware, Inc.",88.0,12044.0,True,False
The Elder Scrolls® Online,Zenimax Online Studios,76.0,36796.0,False,False
Counter-Strike: Global Offensive,"Valve,Hidden Path Entertainment",86.0,3094.0,True,True
Borderlands: The Handsome Collection,Gearbox Software,86.0,2252.0,False,False
S.T.A.L.K.E.R.: Shadow of Chernobyl,GSC Game World,94.0,9128.0,True,False
FNaF Franchise Bundle,Scott Cawthon,86.0,452.0,False,False
Feed and Grow: Fish,Old B1ood,70.0,1844.0,True,False
Plants vs. Zombies GOTY Edition,"PopCap Games, Inc.",96.0,13376.0,False,False
Chivalry: Medieval Warfare,Torn Banner Studios,82.0,43174.0,True,False
Day of Infamy,New World Interactive,83.0,13771.0,True,False
Virtual Desktop,Guy Godin,69.0,1032.0,False,False
Cold Waters,Killerfish Games,82.0,1581.0,False,False
Five Nights at Freddy's 3,Scott Cawthon,87.0,5017.0,False,False
Miscreated,Entrada Interactive LLC,68.0,19362.0,True,False
Crawl,Powerhoof,96.0,2898.0,True,False
Sword Art Online: Hollow Realization Deluxe Edition,AQURIA,78.0,2674.0,True,False
Alchemist's Awakening,Osaris Games,71.0,181.0,True,False
Imperator: Rome,Paradox Development Studio,37.0,8049.0,True,False
The Wolf Among Us,Telltale Games,97.0,17445.0,False,False
CHRONO TRIGGER®,Square Enix,74.0,1410.0,False,False
Iron Marines,Ironhide Game Studio,81.0,178.0,False,False
The Wizards - Enhanced Edition,Carbon Studio,85.0,192.0,False,False
Abandon Ship,Fireblade Software,66.0,315.0,False,False
Heat Signature,Suspicious Developments,93.0,3340.0,False,False
MY HERO ONE'S JUSTICE,Byking Inc.,81.0,667.0,True,False
Puzzle Pirates,"Grey Havens, LLC",80.0,1210.0,True,False
Project Arrhythmia,Vitamin Games,93.0,16.0,True,False
Puyo Puyo™Tetris®,"Sonic Team,Bitbaboon",79.0,1801.0,True,False
SoulWorker - Anime Action MMO,"Lion Games Co., Ltd.",75.0,8132.0,True,False
Ashes of the Singularity: Escalation Gold,Stardock Entertainment,91.0,96.0,True,False
Pinball FX3,Zen Studios,79.0,1024.0,True,False
Katamari Damacy REROLL,MONKEYCRAFT Co. Ltd.,88.0,575.0,False,False
SUPER DRAGON BALL HEROES WORLD MISSION,"Dimps Corporation,SAFARI GAMES Co., Ltd.",84.0,272.0,True,False
Ultimate Fishing Simulator,Bit Golem,84.0,1250.0,True,False
WARRIORS OROCHI 4 - 無双OROCHI３,"KOEI TECMO GAMES CO., LTD.",83.0,1570.0,True,False
Foxhole,Clapfoot,79.0,7084.0,True,False
Drawful 2,"Jackbox Games, Inc.",86.0,246.0,True,False
NEKOPARA Vol. 2,NEKO WORKs,97.0,7444.0,False,True
Youtubers Life,U-Play Online,71.0,8216.0,False,False
Watch_Dogs™,Ubisoft,66.0,21159.0,True,False
Distance,Refract,93.0,3595.0,True,False
Tom Clancy’s The Division™,Massive Entertainment,67.0,57275.0,True,False
L.A. Noire,"Team Bondi,Rockstar Leeds",85.0,13220.0,False,False
Metro 2033 Redux,4A Games,79.0,30189.0,False,False
Sunset Overdrive,"Insomniac Games,Blind Squirrel Games",89.0,2346.0,False,True
Gloria Victis,Black Eye Games,66.0,2793.0,True,False
NEKOPARA complete edition,NEKO WORKs,99.0,1400.0,False,False
Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",88.0,45685.0,True,False
Duck Season,Stress Level Zero,86.0,513.0,False,False
Pax Nova,Grey Wolf Entertainment,73.0,69.0,False,False
OneShot,Little Cat Feet,97.0,10665.0,False,False
The Legend of Heroes: Trails in the Sky the 3rd,Nihon Falcom,93.0,446.0,False,False
Sailaway - The Sailing Simulator,Orbcreation,71.0,374.0,True,False
Insurgency,New World Interactive,90.0,72114.0,True,False
Scythe: Digital Edition,The Knights of Unity,72.0,381.0,True,False
MU Legend,WEBZEN,45.0,2023.0,True,False
The Messenger,Sabotage,95.0,1845.0,False,False
Havocado,Webble Games,86.0,50.0,True,False
Aseprite,David Capello,98.0,1099.0,True,False
Draugen,Red Thread Games,79.0,391.0,False,False
Streets of Rogue,Matt Dabrowski,95.0,3854.0,True,False
rFactor 2,Studio 397,79.0,950.0,True,False
Pandemic Express - Zombie Escape,"TALLBOYS,tinyBuild",68.0,1094.0,True,True
Hypnospace Outlaw,"Tendershoot,Michael Lasch,ThatWhichIs Media",98.0,444.0,False,False
Smile For Me,"Gabe Lane,Yugo Limbo",98.0,80.0,False,False
Undead Horde,10tons Ltd,89.0,176.0,False,False
CMS 2018 + Cooking Simulator,Big Cheese Studio,90.0,375.0,False,False
Rocksmith™,Ubisoft - San Francisco,88.0,383.0,False,False
Touhou Genso Wanderer -Reloaded- / 不可思议的幻想乡TOD -RELOADED- / 不思議の幻想郷TOD -RELOADED-,AQUASTYLE,95.0,715.0,False,False
Garden of the Sea,Neat Corporation,100.0,34.0,False,False
LISA,Dingaling,95.0,6933.0,False,True
Assassin's Creed® Syndicate,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",74.0,8825.0,False,False
Diesel Brothers: Truck Building Simulator,Code Horizon,55.0,331.0,True,False
Richie's Plank Experience,Toast,83.0,368.0,False,False
Nancy Drew®: Danger by Design,HeR Interactive,63.0,19.0,False,False
Overcooked,Ghost Town Games Ltd.,91.0,5916.0,True,False
Production Line : Car factory simulation,Positech Games,85.0,1491.0,False,False
APB Reloaded,Little Orbit,62.0,31966.0,True,False
AdventureQuest 3D,"Artix Entertainment, LLC",71.0,3915.0,True,False
Supreme Commander: Forged Alliance,Gas Powered Games,96.0,3141.0,True,False
Castlevania Anniversary Collection,Konami Digital Entertainment,70.0,115.0,True,False
HITMAN™ - Game of The Year Edition,Io-Interactive A/S,85.0,114.0,False,False
Mirror,KAGAMI WORKs,96.0,21671.0,False,True
Zanki Zero: Last Beginning,"Spike Chunsoft Co., Ltd.",80.0,137.0,False,True
Victoria II,Paradox Development Studio,88.0,4488.0,True,False
Ultimate Epic Battle Simulator,Brilliant Game Studios,66.0,4056.0,False,True
Hollow Knight & Soundtracks,Team Cherry,97.0,18752.0,False,False
Psychonauts,Double Fine Productions,96.0,4708.0,False,False
Totally Accurate Battlegrounds,Landfall,72.0,3696.0,True,False
GameMaker Studio 2 Desktop,YoYo Games Ltd.,75.0,360.0,False,False
South Park™: The Fractured But Whole™,Ubisoft San Francisco,69.0,6555.0,False,True
Call of Duty® 4: Modern Warfare®,"Infinity Ward,Aspyr (Mac)",90.0,7518.0,True,False
Witch It,Barrel Roll Games,90.0,2365.0,True,False
Shop Heroes,"Cloudcade, Inc.",69.0,2867.0,True,False
Volcanoids,Volcanoid,75.0,389.0,False,False
Knight Online,"Noah System,Mgame",46.0,7958.0,True,False
"Warhammer 40,000: Dawn of War III","Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",45.0,7964.0,True,False
XERA: Survival,Spotted Kiwi Interactive,66.0,585.0,True,True
Tales of Berseria™,BANDAI NAMCO Studios Inc.,93.0,6288.0,False,False
Cliff Empire,Lion's Shade,90.0,759.0,False,False
What Remains of Edith Finch,Giant Sparrow,95.0,10571.0,False,False
Sid Meier's Civilization®: Beyond Earth™,"Firaxis Games,Aspyr (Mac),Aspyr (Linux)",53.0,10520.0,True,False
Homeworld Remastered Collection,"Gearbox Software,Aspyr (Mac)",86.0,5348.0,True,False
Magicka,Arrowhead Game Studios,90.0,13288.0,True,False
SUNLESS SKIES,Failbetter Games,78.0,535.0,False,False
Outlast,Red Barrels,96.0,30216.0,False,True
Mafia II,"2K Czech,Feral Interactive (Mac)",93.0,17680.0,False,True
Sally Face,Steve Gabry,96.0,1898.0,False,False
Middle-earth™: Shadow of Mordor™,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",91.0,34978.0,False,False
Age of Wonders III Collection,Triumph Studios,88.0,613.0,True,False
Bomber Crew,Runner Duck,87.0,3897.0,False,False
Depth,Digital Confectioners,88.0,17932.0,True,True
METAL GEAR SOLID V: The Definitive Experience,Konami Digital Entertainment,60.0,1014.0,True,False
West of Loathing,Asymmetric,97.0,2971.0,False,False
Karnage Chronicles,Nordic Trolls,91.0,278.0,True,False
Battlestar Galactica Deadlock,Black Lab Games,79.0,792.0,True,False
Tower!3D Pro,FeelThere,56.0,273.0,True,False
Avorion,Boxelware,88.0,3383.0,True,False
EverQuest,Daybreak Game Company,72.0,834.0,False,False
Void Bastards - DeLUXe Bundle,Blue Manchu,82.0,728.0,False,False
Dungeons 3,Realmforge Studios,94.0,6596.0,True,False
100% Orange Juice,Orange_Juice,94.0,7014.0,True,False
Kagura Bundle,Another Story,70.0,633.0,False,False
Metro: Last Light Redux,4A Games,80.0,24840.0,False,True
GRIS,Nomada Studio,95.0,6256.0,False,False
Star Control®: Origins,Stardock Entertainment,68.0,925.0,True,False
F1® 2019 Anniversary Edition,Codemasters,79.0,1543.0,True,False
Spiral Knights,"Grey Havens, LLC",83.0,18993.0,True,False
Quiplash,"Jackbox Games, Inc.",88.0,300.0,True,False
South Park™: The Stick of Truth™,Obsidian Entertainment,97.0,27039.0,False,False
Heroes of Hammerwatch,Crackshell,79.0,1541.0,True,False
Rescue HQ - The Tycoon,stillalive studios,71.0,131.0,False,False
Nimbatus - The Space Drone Constructor,Stray Fawn Studio,80.0,310.0,False,False
Granny Simulator,Nick Kestle,81.0,110.0,True,True
Goat Simulator,Coffee Stain Studios,88.0,38431.0,False,False
The Witness,"Thekla, Inc.",84.0,6163.0,False,False
Tilt Brush,Google,93.0,325.0,False,False
We Need To Go Deeper,Deli Interactive LLC,84.0,1458.0,True,False
Contractors,Caveman Studio,83.0,643.0,True,True
"Warhammer 40,000: Gladius Complete Edition",Proxy Studios,83.0,104.0,True,False
FINAL FANTASY IX,Square Enix,92.0,3690.0,False,False
Surviving Mars: Green Planet Plus,Haemimont Games,91.0,48.0,False,False
Moonlighter,Digital Sun,77.0,3371.0,False,False
Rome: Total War™ - Collection,CREATIVE ASSEMBLY,93.0,6356.0,True,False
FINAL FANTASY® XIII,Square Enix,71.0,7758.0,False,False
Quake III Arena,id Software,95.0,1225.0,True,False
Knights of Pen and Paper +1 Edition,Behold Studios,84.0,1465.0,False,False
SOMA,Frictional Games,95.0,14678.0,False,False
Monster Hunter: World Deluxe Edition,"CAPCOM Co., Ltd.",96.0,62.0,True,False
Power & Revolution + 2019 Edition Bundle,Eversim,46.0,427.0,False,False
Rec Room,Against Gravity®,93.0,3782.0,True,False
Armello,League of Geeks,80.0,6511.0,True,False
Thea 2: The Shattering,"MuHa Games,Eerie Forest Studio",76.0,416.0,False,True
ATOM RPG: Post-apocalyptic indie game,AtomTeam,85.0,2351.0,False,True
Starcom: Nexus,Wx3 Labs,94.0,147.0,False,False
Zoo Tycoon: Ultimate Animal Collection,"Frontier Developments,Asobo Studio",46.0,279.0,True,False
Steel Division: Normandy 44,Eugen Systems,71.0,3358.0,True,False
CrossCode,Radical Fish Games,94.0,5680.0,False,False
Pagan Online,Mad Head Games,65.0,937.0,False,False
DOOM 3,id Software,87.0,2659.0,True,False
FaceRig,Holotech Studios,81.0,3966.0,False,False
SENRAN KAGURA Burst Re:Newal,Tamsoft,85.0,346.0,False,True
Starlink: Battle for Atlas,Ubisoft Toronto,66.0,48.0,False,False
The Blackout Club,Question,88.0,442.0,True,True
Hotline Miami 2: Wrong Number,Dennaton Games,91.0,20450.0,False,False
Bendy and the Ink Machine™,Joey Drew Studios Inc.,83.0,1967.0,False,False
Hotline Miami,Dennaton Games,97.0,38402.0,False,False
Wargame: Red Dragon,Eugen Systems,86.0,7154.0,True,False
QUAKE II,id Software,92.0,1315.0,True,False
This War of Mine,11 bit studios,94.0,42445.0,False,False
War of Rights,Campfire Games,73.0,1171.0,True,True
Battlerite,Stunlock Studios,83.0,49284.0,True,False
Yakuza Kiwami,SEGA,92.0,1392.0,True,True
Half-Life 2,Valve,96.0,51065.0,False,False
Star Trek™: Bridge Crew,Ubisoft,79.0,1160.0,True,False
Dead by Daylight: Halloween Edition,Behaviour Digital Inc.,86.0,1001.0,True,False
Half-Life,Valve,95.0,22515.0,True,False
Night in the Woods,Infinite Fall,94.0,6306.0,False,False
Last Epoch,Eleventh Hour Games,67.0,328.0,False,True
IL-2 Sturmovik: Battle of Stalingrad,"1C Game Studios,777 Studios",71.0,1738.0,True,False
Drunkn Bar Fight,The Munky,76.0,350.0,True,False
Homeworld: Deserts of Kharak,Blackbird Interactive,78.0,3145.0,True,False
Darkest Dungeon®: Ancestral Edition,Red Hook Studios,77.0,21704.0,False,False
Yu-Gi-Oh! Legacy of the Duelist,Other Ocean Interactive,82.0,2126.0,True,False
Firewatch,Campo Santo,85.0,35642.0,False,False
Far Cry® Primal,Ubisoft,76.0,10120.0,False,False
FINAL FANTASY VIII,Square Enix,88.0,4976.0,False,False
Subsistence,ColdGames,70.0,3649.0,False,True
狼と香辛料VR/Spice&WolfVR,SpicyTails,94.0,357.0,False,False
Pacify,Shawn Hitchcock,86.0,1602.0,True,False
Total War: NAPOLEON - Definitive Edition,The Creative Assembly,88.0,28.0,True,False
DEAD OR ALIVE 6,"KOEI TECMO GAMES CO., LTD.",63.0,1359.0,True,True
Batman™: Arkham Origins,"WB Games Montreal,Splash Damage",84.0,13668.0,False,False
Final Assault,Phaser Lock Interactive,99.0,102.0,True,False
Secret World Legends,Funcom,67.0,6572.0,True,False
RUSH,The Binary Mill,85.0,69.0,True,False
Valkyria Chronicles 4,SEGA,85.0,1405.0,False,True
"Warhammer 40,000: Mechanicus",Bulwark Studios,89.0,1751.0,False,False
War for the Overworld,Brightrock Games,84.0,3776.0,True,False
The Crew™ 2,Ivory Tower,55.0,5929.0,True,False
Sid Meier's Civilization IV: Colonization,Firaxis Games,79.0,327.0,True,False
Assetto Corsa Competizione,Kunos Simulazioni,73.0,2417.0,True,False
Dungeon Defenders,Trendy Entertainment,92.0,7017.0,True,False
Unheard,NEXT Studios,94.0,5461.0,False,True
RIFT,Trion Worlds,74.0,9233.0,True,False
Farming Simulator 17,Giants Software,91.0,11267.0,True,False
theHunter Classic,"Expansive Worlds,Avalanche Studios",42.0,27014.0,True,False
Tannenberg,"M2H,Blackmill Games",83.0,3344.0,True,True
Animation Throwdown: The Quest for Cards,"Synapse Games,Chinzilla",70.0,1621.0,True,False
Operation: New Earth,Hunted Cow Studios,49.0,341.0,True,False
NEKOPARA Vol. 1,NEKO WORKs,95.0,14072.0,False,True
DESOLATE,Nearga,69.0,3209.0,True,False
Onward,Downpour Interactive,90.0,2990.0,True,False
Wolfenstein: Youngblood,"Machine Games,Arkane Studios",75.0,9776.0,True,True
Embark,Overly Complicated Games,77.0,132.0,False,False
Fallout Tactics: Brotherhood of Steel,14° East,79.0,943.0,True,False
Saints Row IV,Deep Silver Volition,91.0,42245.0,False,True
Lobotomy Corporation | Monster Management Simulation,Project Moon,89.0,3754.0,False,False
Liftoff: FPV Drone Racing,LuGus Studios,86.0,1025.0,True,False
Elsword,KOG,75.0,6314.0,True,False
911 Operator,Jutsu Games,82.0,4097.0,False,False
Geometry Dash,RobTop Games,94.0,51251.0,False,False
SOULCALIBUR VI,"BANDAI NAMCO Studios,Dimps Corporation",79.0,2598.0,True,False
SEGA Mega Drive and Genesis Classics,D3T Limited,79.0,1528.0,True,False
The Jackbox Party Quintpack,"Jackbox Games, Inc.",81.0,310.0,True,False
Klei Survival Bundle,Klei Entertainment,72.0,250.0,True,False
Planescape: Torment: Enhanced Edition,Beamdog,94.0,1124.0,False,False
I Expect You To Die,Schell Games,93.0,644.0,False,False
UNDER NIGHT IN-BIRTH Exe:Late[st],FRENCH-BREAD,94.0,501.0,True,False
Game Dev Tycoon,Greenheart Games,94.0,25279.0,False,False
Moon Hunters,Kitfox Games,79.0,1392.0,True,False
X4: Foundations,Egosoft,65.0,4667.0,False,False
Vampyr,DONTNOD Entertainment,70.0,4712.0,False,False
RollerCoaster Tycoon® 2: Triple Thrill Pack,Chris Sawyer Productions,85.0,2075.0,False,False
RollerCoaster Tycoon®: Deluxe,Chris Sawyer Productions,92.0,2896.0,False,False
Call of Cthulhu®,Cyanide Studio,72.0,1844.0,False,False
"STAR WARS™ Battlefront (Classic, 2004)",Pandemic Studios,96.0,508.0,True,False
Black Mesa,Crowbar Collective,93.0,13777.0,True,False
Stationeers,RocketWerkz,81.0,1605.0,True,False
LEGO® Marvel Super Heroes 2,"TT Games,Feral Interactive (Mac)",76.0,924.0,False,False
Who's Your Daddy,Evil Tortilla Games,71.0,11052.0,True,True
Unturned,Smartly Dressed Games,90.0,325675.0,True,False
"Warhammer 40,000: Space Marine",Relic,91.0,5089.0,True,False
Substance Painter 2019,Allegorithmic,68.0,45.0,False,False
Project: Gorgon,"Elder Game, LLC",84.0,624.0,False,True
Talisman: Digital Edition,Nomad Games,78.0,2201.0,True,False
HELLDIVERS™ A New Hell Edition,Arrowhead Game Studios,92.0,10911.0,True,False
VR Dungeon Knight,Blackjard Softworks,86.0,571.0,True,False
MAXIMUM Action,"George Mandell,The Szymanski Brothers",88.0,449.0,False,True
Mass Effect 2,BioWare,94.0,9709.0,False,False
Rick and Morty: Virtual Rick-ality,Owlchemy Labs,74.0,928.0,False,True
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,CyberConnect2 Co. Ltd.,82.0,16656.0,True,False
Mortal Kombat X,"NetherRealm Studios,QLOC",77.0,15835.0,True,True
Hello Neighbor,Dynamic Pixels,72.0,1666.0,False,False
Space Pirate Trainer,I-Illusions,95.0,1914.0,False,False
Age of Wonders III,Triumph Studios,78.0,4624.0,True,False
Five Nights at Freddy's 4,Scott Cawthon,92.0,6254.0,False,False
BioShock™,"2K Boston,2K Australia",94.0,15658.0,False,False
Total War: EMPIRE - Definitive Edition,CREATIVE ASSEMBLY,66.0,529.0,True,False
Outlaws of the Old West,Virtual Basement LLC,64.0,2296.0,True,False
Torchlight II,Runic Games,94.0,22219.0,True,False
Star Trek Timelines,Disruptor Beam Inc.,51.0,499.0,True,False
Sairento VR,"Mixed Realms Pte Ltd,Swag Soft Holdings Pte Ltd",90.0,1009.0,True,False
Another Brick in The Mall,The Quadsphere,81.0,970.0,False,False
Battle Brothers & All DLC,Overhype Studios,87.0,2929.0,False,False
Command: Modern Air / Naval Operations WOTY,WarfareSims,83.0,397.0,False,False
Amazing Frog?,Fayju,85.0,1672.0,False,False
Budget Cuts,Neat Corporation,74.0,538.0,False,False
Railway Empire,Gaming Minds Studios,79.0,2751.0,False,False
SimCity™ 4 Deluxe Edition,"EA - Maxis,Aspyr (Mac)",75.0,3738.0,False,False
AdVenture Capitalist,Hyper Hippo Games,89.0,39418.0,False,False
Five Nights at Freddy's: Sister Location,Scott Cawthon,91.0,4806.0,False,False
